user,adid,expid,if_click
333348,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
312634,0d82161270febc99f7defb653e339113,0,0
58963,97fc187415fe1785d5ee02bfd348968e,0,0
404586,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
277560,bcf3ad5ca68792826b1792aaf3a2d630,0,0
177909,97fc187415fe1785d5ee02bfd348968e,0,0
531243,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
982120,0d82161270febc99f7defb653e339113,0,0
124245,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
407789,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
329820,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
176535,0b0fa14b56d3741178196daaa92e6a1e,1,0
123749,97fc187415fe1785d5ee02bfd348968e,0,0
348077,ea875acb76e0a806a7837174528f62d9,0,0
304806,ea875acb76e0a806a7837174528f62d9,1,0
51568,ea875acb76e0a806a7837174528f62d9,0,0
618216,97fc187415fe1785d5ee02bfd348968e,1,0
937510,0d82161270febc99f7defb653e339113,0,0
356611,216249750986b9a1ca17853f4e77d4ec,0,0
912647,0d82161270febc99f7defb653e339113,1,0
252251,97fc187415fe1785d5ee02bfd348968e,1,0
687225,0d82161270febc99f7defb653e339113,0,0
738901,bcf3ad5ca68792826b1792aaf3a2d630,0,0
493089,5b2ae85128137e449eb015f6de78add5,0,1
554547,5b2ae85128137e449eb015f6de78add5,1,0
73170,ea875acb76e0a806a7837174528f62d9,0,0
770885,976aabce935794606f1ba9abd0f04ace,1,0
83640,ea875acb76e0a806a7837174528f62d9,0,0
94125,97fc187415fe1785d5ee02bfd348968e,0,0
808718,0d82161270febc99f7defb653e339113,1,0
136458,ea875acb76e0a806a7837174528f62d9,1,0
704477,5b2ae85128137e449eb015f6de78add5,0,0
508757,0d82161270febc99f7defb653e339113,0,0
968453,0d82161270febc99f7defb653e339113,0,0
658904,5b2ae85128137e449eb015f6de78add5,0,0
504887,5b2ae85128137e449eb015f6de78add5,1,0
23204,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
18743,5b2ae85128137e449eb015f6de78add5,1,0
594412,bcf3ad5ca68792826b1792aaf3a2d630,0,0
536992,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
81491,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
76396,0d82161270febc99f7defb653e339113,1,0
936631,0d82161270febc99f7defb653e339113,0,0
75874,ea875acb76e0a806a7837174528f62d9,0,0
303428,ea875acb76e0a806a7837174528f62d9,1,0
767482,0d82161270febc99f7defb653e339113,1,0
468217,e2a99e04da97a6103127931f3ce7aa01,1,0
166291,0d82161270febc99f7defb653e339113,0,1
857525,5b2ae85128137e449eb015f6de78add5,1,0
251265,0d82161270febc99f7defb653e339113,0,0
822549,97fc187415fe1785d5ee02bfd348968e,1,0
63391,ea875acb76e0a806a7837174528f62d9,1,0
632325,1f1fe825014d9e9a0881233d9950bd43,0,0
852647,0d82161270febc99f7defb653e339113,0,0
480430,ea875acb76e0a806a7837174528f62d9,1,0
10925,0b0fa14b56d3741178196daaa92e6a1e,0,0
443249,ea875acb76e0a806a7837174528f62d9,1,0
231626,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
351609,1f1fe825014d9e9a0881233d9950bd43,0,0
758107,5b2ae85128137e449eb015f6de78add5,0,0
582952,1f1fe825014d9e9a0881233d9950bd43,1,0
129962,97fc187415fe1785d5ee02bfd348968e,0,0
790046,97fc187415fe1785d5ee02bfd348968e,0,0
126573,ea875acb76e0a806a7837174528f62d9,0,0
339907,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
179354,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
416721,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
848209,bcf3ad5ca68792826b1792aaf3a2d630,1,0
503113,1f1fe825014d9e9a0881233d9950bd43,0,1
319665,ea875acb76e0a806a7837174528f62d9,1,0
578333,5b2ae85128137e449eb015f6de78add5,1,0
714963,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
537760,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
520858,97fc187415fe1785d5ee02bfd348968e,1,0
459118,ea875acb76e0a806a7837174528f62d9,1,0
140535,0d82161270febc99f7defb653e339113,1,0
757714,bcf3ad5ca68792826b1792aaf3a2d630,1,0
476675,a16cdc60bdb8bffc25b9d02c525d5478,1,0
907094,1f1fe825014d9e9a0881233d9950bd43,0,0
716990,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
37268,5b2ae85128137e449eb015f6de78add5,0,0
20305,97fc187415fe1785d5ee02bfd348968e,1,0
309819,97fc187415fe1785d5ee02bfd348968e,1,0
974151,0d82161270febc99f7defb653e339113,1,0
691109,1f1fe825014d9e9a0881233d9950bd43,0,0
961780,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
531036,bcf3ad5ca68792826b1792aaf3a2d630,0,0
723916,976aabce935794606f1ba9abd0f04ace,1,0
675645,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
664015,bcf3ad5ca68792826b1792aaf3a2d630,0,0
778722,1f1fe825014d9e9a0881233d9950bd43,1,0
58682,5b2ae85128137e449eb015f6de78add5,0,0
273562,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
47624,ea875acb76e0a806a7837174528f62d9,1,0
757358,97fc187415fe1785d5ee02bfd348968e,1,0
68618,ea875acb76e0a806a7837174528f62d9,0,0
11268,bcf3ad5ca68792826b1792aaf3a2d630,0,0
520201,97fc187415fe1785d5ee02bfd348968e,0,0
601078,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
115825,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
953305,3b97e8d3682a72159f4a6bccee86ac1c,1,0
844241,97fc187415fe1785d5ee02bfd348968e,0,0
425385,ea875acb76e0a806a7837174528f62d9,0,0
768265,bcf3ad5ca68792826b1792aaf3a2d630,1,0
507117,bcf3ad5ca68792826b1792aaf3a2d630,1,0
633399,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
535162,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
509010,97fc187415fe1785d5ee02bfd348968e,0,0
131192,e2a99e04da97a6103127931f3ce7aa01,1,0
696740,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
405498,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
236818,0d82161270febc99f7defb653e339113,1,0
836083,976aabce935794606f1ba9abd0f04ace,0,0
591394,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
258919,ea875acb76e0a806a7837174528f62d9,0,1
745465,bcf3ad5ca68792826b1792aaf3a2d630,1,0
853522,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
197521,ea875acb76e0a806a7837174528f62d9,1,0
473233,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
90987,0b0fa14b56d3741178196daaa92e6a1e,0,0
996687,0d82161270febc99f7defb653e339113,1,0
197519,1f1fe825014d9e9a0881233d9950bd43,0,0
160111,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
346918,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
525990,bcf3ad5ca68792826b1792aaf3a2d630,0,0
622817,0d82161270febc99f7defb653e339113,1,0
447939,ea875acb76e0a806a7837174528f62d9,0,0
364104,bcf3ad5ca68792826b1792aaf3a2d630,1,0
355681,ea875acb76e0a806a7837174528f62d9,0,0
799885,1f1fe825014d9e9a0881233d9950bd43,0,0
760483,5b2ae85128137e449eb015f6de78add5,0,0
476658,ea875acb76e0a806a7837174528f62d9,0,0
94386,0b0fa14b56d3741178196daaa92e6a1e,0,0
692916,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
252148,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
417135,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
721940,5b2ae85128137e449eb015f6de78add5,0,0
883218,1f1fe825014d9e9a0881233d9950bd43,1,0
780868,97fc187415fe1785d5ee02bfd348968e,1,0
374707,e2a99e04da97a6103127931f3ce7aa01,1,0
355677,0b0fa14b56d3741178196daaa92e6a1e,0,0
199369,bcf3ad5ca68792826b1792aaf3a2d630,0,0
607995,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
977050,0d82161270febc99f7defb653e339113,1,0
110539,0d82161270febc99f7defb653e339113,0,0
538648,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
269381,0d82161270febc99f7defb653e339113,1,0
258615,ea875acb76e0a806a7837174528f62d9,1,0
629159,0d82161270febc99f7defb653e339113,0,0
451895,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
529615,0d82161270febc99f7defb653e339113,1,0
897366,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
127813,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
115969,976aabce935794606f1ba9abd0f04ace,0,0
679467,5b2ae85128137e449eb015f6de78add5,1,0
20693,0b0fa14b56d3741178196daaa92e6a1e,1,0
851804,97fc187415fe1785d5ee02bfd348968e,1,0
707121,bcf3ad5ca68792826b1792aaf3a2d630,1,0
953729,0d82161270febc99f7defb653e339113,0,0
688106,1f1fe825014d9e9a0881233d9950bd43,1,1
412699,bcf3ad5ca68792826b1792aaf3a2d630,1,1
246222,0d82161270febc99f7defb653e339113,1,0
120253,0d82161270febc99f7defb653e339113,0,1
754339,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
739350,97fc187415fe1785d5ee02bfd348968e,1,0
851204,97fc187415fe1785d5ee02bfd348968e,0,0
114953,bcf3ad5ca68792826b1792aaf3a2d630,1,0
566165,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
735458,97fc187415fe1785d5ee02bfd348968e,1,0
303410,5b2ae85128137e449eb015f6de78add5,1,0
139007,ea875acb76e0a806a7837174528f62d9,0,0
660358,0d82161270febc99f7defb653e339113,1,0
447696,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
420234,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
693612,1f1fe825014d9e9a0881233d9950bd43,0,0
521677,5b2ae85128137e449eb015f6de78add5,1,0
205734,ea875acb76e0a806a7837174528f62d9,0,0
336360,0b0fa14b56d3741178196daaa92e6a1e,0,0
239298,0b0fa14b56d3741178196daaa92e6a1e,0,0
616204,0d82161270febc99f7defb653e339113,0,1
307591,ea875acb76e0a806a7837174528f62d9,0,0
499754,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
126181,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,1
527339,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
403269,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
181432,ea875acb76e0a806a7837174528f62d9,0,0
862126,1f1fe825014d9e9a0881233d9950bd43,1,0
266000,bcf3ad5ca68792826b1792aaf3a2d630,0,1
80437,ea875acb76e0a806a7837174528f62d9,0,0
897430,5b2ae85128137e449eb015f6de78add5,0,0
915212,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
181401,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
454030,ea875acb76e0a806a7837174528f62d9,1,0
536372,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
925517,1f1fe825014d9e9a0881233d9950bd43,0,0
64819,ea875acb76e0a806a7837174528f62d9,0,0
554564,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
125449,1f1fe825014d9e9a0881233d9950bd43,1,0
615275,5b2ae85128137e449eb015f6de78add5,0,0
285403,ea875acb76e0a806a7837174528f62d9,1,0
186775,3b97e8d3682a72159f4a6bccee86ac1c,1,0
416401,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
748942,5b2ae85128137e449eb015f6de78add5,0,0
452595,5b2ae85128137e449eb015f6de78add5,1,0
62572,0b0fa14b56d3741178196daaa92e6a1e,1,0
405258,0d82161270febc99f7defb653e339113,1,0
561515,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
298105,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
50050,216249750986b9a1ca17853f4e77d4ec,1,0
797056,1f1fe825014d9e9a0881233d9950bd43,0,1
735260,5b2ae85128137e449eb015f6de78add5,0,0
148222,0b0fa14b56d3741178196daaa92e6a1e,0,0
1066,a16cdc60bdb8bffc25b9d02c525d5478,1,0
315615,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
114165,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
861232,1f1fe825014d9e9a0881233d9950bd43,0,0
667252,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
104412,5b2ae85128137e449eb015f6de78add5,0,0
775325,1f1fe825014d9e9a0881233d9950bd43,1,0
18758,26ff0b4edf5c7f38fb44b7fac8af0209,1,1
311622,97fc187415fe1785d5ee02bfd348968e,0,0
844751,5b2ae85128137e449eb015f6de78add5,0,0
540096,97fc187415fe1785d5ee02bfd348968e,0,0
127152,e2a99e04da97a6103127931f3ce7aa01,1,0
41837,1f1fe825014d9e9a0881233d9950bd43,1,0
429586,ea875acb76e0a806a7837174528f62d9,0,0
8033,0b0fa14b56d3741178196daaa92e6a1e,0,0
939592,0d82161270febc99f7defb653e339113,1,0
418525,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
952086,0d82161270febc99f7defb653e339113,1,0
256277,0d82161270febc99f7defb653e339113,0,0
991493,0d82161270febc99f7defb653e339113,1,0
796594,1f1fe825014d9e9a0881233d9950bd43,0,0
306192,bcf3ad5ca68792826b1792aaf3a2d630,0,1
236880,3b97e8d3682a72159f4a6bccee86ac1c,1,0
132156,bcf3ad5ca68792826b1792aaf3a2d630,0,0
871282,0d82161270febc99f7defb653e339113,0,0
235246,ea875acb76e0a806a7837174528f62d9,1,0
102554,ea875acb76e0a806a7837174528f62d9,1,0
210006,ea875acb76e0a806a7837174528f62d9,1,0
771628,bcf3ad5ca68792826b1792aaf3a2d630,1,0
771593,1f1fe825014d9e9a0881233d9950bd43,1,0
347651,5b2ae85128137e449eb015f6de78add5,0,0
620949,5b2ae85128137e449eb015f6de78add5,1,0
621335,bcf3ad5ca68792826b1792aaf3a2d630,0,1
149842,0d82161270febc99f7defb653e339113,0,0
558367,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
702622,0d82161270febc99f7defb653e339113,0,0
902551,5b2ae85128137e449eb015f6de78add5,1,0
868405,5b2ae85128137e449eb015f6de78add5,0,1
533125,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
731399,bcf3ad5ca68792826b1792aaf3a2d630,0,0
562695,97fc187415fe1785d5ee02bfd348968e,0,0
761017,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
841267,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
992442,0d82161270febc99f7defb653e339113,0,0
547845,97fc187415fe1785d5ee02bfd348968e,1,0
381423,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
601925,97fc187415fe1785d5ee02bfd348968e,1,0
84151,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
656683,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
178421,ea875acb76e0a806a7837174528f62d9,0,0
963859,0d82161270febc99f7defb653e339113,0,0
282801,ea875acb76e0a806a7837174528f62d9,1,0
32352,0b0fa14b56d3741178196daaa92e6a1e,1,0
453457,bcf3ad5ca68792826b1792aaf3a2d630,1,0
817564,5b2ae85128137e449eb015f6de78add5,1,0
800694,bcf3ad5ca68792826b1792aaf3a2d630,0,0
443147,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
131757,ea875acb76e0a806a7837174528f62d9,0,0
32104,0b0fa14b56d3741178196daaa92e6a1e,1,0
148905,0b0fa14b56d3741178196daaa92e6a1e,1,0
882643,0d82161270febc99f7defb653e339113,0,0
336218,0b0fa14b56d3741178196daaa92e6a1e,1,0
327085,ea875acb76e0a806a7837174528f62d9,1,0
227278,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
927644,5b2ae85128137e449eb015f6de78add5,1,0
72855,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
974367,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
235648,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
75180,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
593441,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
611881,97fc187415fe1785d5ee02bfd348968e,1,1
756852,97fc187415fe1785d5ee02bfd348968e,1,0
661844,1f1fe825014d9e9a0881233d9950bd43,0,0
412217,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
223459,5b2ae85128137e449eb015f6de78add5,1,0
762739,5b2ae85128137e449eb015f6de78add5,0,0
543995,97fc187415fe1785d5ee02bfd348968e,0,0
660887,bcf3ad5ca68792826b1792aaf3a2d630,0,1
867836,4b1e5c31834e0fd5a30640d96ad20a6f,1,0
328674,ea875acb76e0a806a7837174528f62d9,1,0
315469,e2a99e04da97a6103127931f3ce7aa01,0,0
81436,97fc187415fe1785d5ee02bfd348968e,1,0
739839,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
225369,5b2ae85128137e449eb015f6de78add5,1,0
956789,0d82161270febc99f7defb653e339113,0,0
529743,1f1fe825014d9e9a0881233d9950bd43,1,0
904340,0d82161270febc99f7defb653e339113,0,0
935278,0d82161270febc99f7defb653e339113,1,0
373693,ea875acb76e0a806a7837174528f62d9,0,0
85518,bcf3ad5ca68792826b1792aaf3a2d630,1,0
703878,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
817516,976aabce935794606f1ba9abd0f04ace,0,0
291846,e2a99e04da97a6103127931f3ce7aa01,1,0
256945,5b2ae85128137e449eb015f6de78add5,0,0
226985,97fc187415fe1785d5ee02bfd348968e,1,0
339555,ea875acb76e0a806a7837174528f62d9,0,0
395552,ea875acb76e0a806a7837174528f62d9,1,0
239185,ea875acb76e0a806a7837174528f62d9,1,0
458341,ea875acb76e0a806a7837174528f62d9,1,0
766197,bcf3ad5ca68792826b1792aaf3a2d630,0,0
243075,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
445144,ea875acb76e0a806a7837174528f62d9,1,0
680855,1f1fe825014d9e9a0881233d9950bd43,0,0
618847,1f1fe825014d9e9a0881233d9950bd43,1,0
655703,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
39093,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
828033,0d82161270febc99f7defb653e339113,0,0
745763,5b2ae85128137e449eb015f6de78add5,1,1
956744,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
4813,97fc187415fe1785d5ee02bfd348968e,0,0
660182,1f1fe825014d9e9a0881233d9950bd43,1,0
440973,97fc187415fe1785d5ee02bfd348968e,0,1
479851,ea875acb76e0a806a7837174528f62d9,0,0
398435,0b0fa14b56d3741178196daaa92e6a1e,1,0
670186,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
205779,0b0fa14b56d3741178196daaa92e6a1e,0,0
369774,bcf3ad5ca68792826b1792aaf3a2d630,0,0
288454,0b0fa14b56d3741178196daaa92e6a1e,1,0
662038,5b2ae85128137e449eb015f6de78add5,1,0
242333,ea875acb76e0a806a7837174528f62d9,0,0
317151,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
503031,5b2ae85128137e449eb015f6de78add5,0,0
511040,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
99585,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
100480,5b2ae85128137e449eb015f6de78add5,0,0
362783,0b0fa14b56d3741178196daaa92e6a1e,0,0
605437,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
654461,3b97e8d3682a72159f4a6bccee86ac1c,1,0
190505,5b2ae85128137e449eb015f6de78add5,1,0
859162,97fc187415fe1785d5ee02bfd348968e,1,0
897989,0d82161270febc99f7defb653e339113,0,0
306787,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
489229,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
809298,0d82161270febc99f7defb653e339113,0,0
556840,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
657606,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
197435,ea875acb76e0a806a7837174528f62d9,1,0
678293,0d82161270febc99f7defb653e339113,1,0
125331,0b0fa14b56d3741178196daaa92e6a1e,0,0
341933,1f1fe825014d9e9a0881233d9950bd43,1,0
196752,0b0fa14b56d3741178196daaa92e6a1e,1,1
624802,bcf3ad5ca68792826b1792aaf3a2d630,0,0
627802,97fc187415fe1785d5ee02bfd348968e,1,0
436656,216249750986b9a1ca17853f4e77d4ec,0,0
33492,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
206260,ea875acb76e0a806a7837174528f62d9,1,0
255554,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
771171,97fc187415fe1785d5ee02bfd348968e,0,0
582131,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
642956,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
953075,0d82161270febc99f7defb653e339113,0,0
854834,3b97e8d3682a72159f4a6bccee86ac1c,1,0
612383,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
793272,5b2ae85128137e449eb015f6de78add5,0,0
153555,ea875acb76e0a806a7837174528f62d9,1,0
962082,0d82161270febc99f7defb653e339113,0,0
285408,97fc187415fe1785d5ee02bfd348968e,0,0
42953,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
977384,26ff0b4edf5c7f38fb44b7fac8af0209,0,0
13796,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
662835,bcf3ad5ca68792826b1792aaf3a2d630,0,0
840788,1f1fe825014d9e9a0881233d9950bd43,1,0
227611,0b0fa14b56d3741178196daaa92e6a1e,1,0
104492,e2a99e04da97a6103127931f3ce7aa01,0,0
328166,5b2ae85128137e449eb015f6de78add5,1,0
583023,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
834579,5b2ae85128137e449eb015f6de78add5,1,0
183499,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
794179,5b2ae85128137e449eb015f6de78add5,1,0
377893,0b0fa14b56d3741178196daaa92e6a1e,1,1
155422,ea875acb76e0a806a7837174528f62d9,0,0
769065,976aabce935794606f1ba9abd0f04ace,1,0
166530,ea875acb76e0a806a7837174528f62d9,0,0
11871,5b2ae85128137e449eb015f6de78add5,0,0
186917,0d82161270febc99f7defb653e339113,1,0
336095,5b2ae85128137e449eb015f6de78add5,0,0
822891,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
42185,0d82161270febc99f7defb653e339113,0,0
702373,97fc187415fe1785d5ee02bfd348968e,1,0
633978,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
909804,1f1fe825014d9e9a0881233d9950bd43,1,0
312303,0d82161270febc99f7defb653e339113,1,0
318929,1f1fe825014d9e9a0881233d9950bd43,1,0
527707,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
128370,ea875acb76e0a806a7837174528f62d9,1,0
345370,bcf3ad5ca68792826b1792aaf3a2d630,1,0
993817,4b1e5c31834e0fd5a30640d96ad20a6f,0,0
754249,97fc187415fe1785d5ee02bfd348968e,1,0
311400,0b0fa14b56d3741178196daaa92e6a1e,1,0
202038,e2a99e04da97a6103127931f3ce7aa01,1,0
470270,0b0fa14b56d3741178196daaa92e6a1e,1,0
699129,97fc187415fe1785d5ee02bfd348968e,1,0
382616,ea875acb76e0a806a7837174528f62d9,0,0
797401,97fc187415fe1785d5ee02bfd348968e,1,0
173274,0b0fa14b56d3741178196daaa92e6a1e,1,0
789795,5b2ae85128137e449eb015f6de78add5,0,0
803014,97fc187415fe1785d5ee02bfd348968e,1,0
900927,3b97e8d3682a72159f4a6bccee86ac1c,0,0
832813,1f1fe825014d9e9a0881233d9950bd43,0,0
940121,0d82161270febc99f7defb653e339113,0,0
461080,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
359623,0b0fa14b56d3741178196daaa92e6a1e,0,0
495883,5b2ae85128137e449eb015f6de78add5,1,0
708602,bcf3ad5ca68792826b1792aaf3a2d630,1,0
595934,97fc187415fe1785d5ee02bfd348968e,1,0
212415,0b0fa14b56d3741178196daaa92e6a1e,0,1
497783,1f1fe825014d9e9a0881233d9950bd43,1,0
370762,e2a99e04da97a6103127931f3ce7aa01,0,0
771535,0d82161270febc99f7defb653e339113,0,0
281921,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
350211,ea875acb76e0a806a7837174528f62d9,0,1
280304,5b2ae85128137e449eb015f6de78add5,1,0
657901,bcf3ad5ca68792826b1792aaf3a2d630,1,0
978226,0d82161270febc99f7defb653e339113,0,0
569339,26ff0b4edf5c7f38fb44b7fac8af0209,1,0
270456,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
596392,97fc187415fe1785d5ee02bfd348968e,1,0
472737,5b2ae85128137e449eb015f6de78add5,1,0
651671,97fc187415fe1785d5ee02bfd348968e,0,0
481868,5b2ae85128137e449eb015f6de78add5,0,0
262403,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
196337,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
307876,0b0fa14b56d3741178196daaa92e6a1e,0,0
423686,1f1fe825014d9e9a0881233d9950bd43,1,0
973648,0d82161270febc99f7defb653e339113,0,0
166413,bcf3ad5ca68792826b1792aaf3a2d630,0,1
670391,5b2ae85128137e449eb015f6de78add5,0,0
527183,aba26e1c9dbe64e83550df881e84bddb,1,0
105235,0b0fa14b56d3741178196daaa92e6a1e,0,0
820425,5b2ae85128137e449eb015f6de78add5,0,0
747225,3b97e8d3682a72159f4a6bccee86ac1c,1,0
475052,ea875acb76e0a806a7837174528f62d9,0,0
131077,bcf3ad5ca68792826b1792aaf3a2d630,0,0
409034,ea875acb76e0a806a7837174528f62d9,0,0
517096,bcf3ad5ca68792826b1792aaf3a2d630,1,0
499072,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
765508,bcf3ad5ca68792826b1792aaf3a2d630,1,0
21812,ea875acb76e0a806a7837174528f62d9,0,0
528449,5b2ae85128137e449eb015f6de78add5,1,0
641728,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
847135,97fc187415fe1785d5ee02bfd348968e,1,0
525054,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,1
301633,1e4fb0d22340fdf9ee02b6ae4a7d9a83,1,0
301583,0b0fa14b56d3741178196daaa92e6a1e,1,0
50315,0b0fa14b56d3741178196daaa92e6a1e,0,0
110347,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
786190,bcf3ad5ca68792826b1792aaf3a2d630,0,0
142996,ea875acb76e0a806a7837174528f62d9,0,1
128295,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
215696,0b0fa14b56d3741178196daaa92e6a1e,1,0
250733,1e4fb0d22340fdf9ee02b6ae4a7d9a83,0,0
392931,3b97e8d3682a72159f4a6bccee86ac1c,1,0
192442,0d82161270febc99f7defb653e339113,1,0
718076,976aabce935794606f1ba9abd0f04ace,1,0
446291,a16cdc60bdb8bffc25b9d02c525d5478,0,0
158236,ea875acb76e0a806a7837174528f62d9,0,0
534988,5b2ae85128137e449eb015f6de78add5,1,0
520439,5b2ae85128137e449eb015f6de78add5,0,0
780659,bcf3ad5ca68792826b1792aaf3a2d630,1,0
957151,0d82161270febc99f7defb653e339113,0,0
579149,bcf3ad5ca68792826b1792aaf3a2d630,0,0
552834,1f1fe825014d9e9a0881233d9950bd43,1,0
974266,0d82161270febc99f7defb653e339113,1,0
143842,ea875acb76e0a806a7837174528f62d9,0,0
