user,click,like,age,gender,friend_cnt,sns_like_cnt,sns_comment_cnt,pre_click,treat
3423,0,0,28,2,386,125,191,0,1
3425,0,0,24,1,175,33,5,0,0
3427,0,0,32,2,265,100,257,0,0
3429,0,0,27,2,123,74,49,0,1
3430,0,0,34,2,318,239,1039,0,1
3431,0,0,35,1,493,139,519,0,1
3432,1,0,25,1,372,243,250,1,0
3433,0,0,26,2,524,181,119,0,1
3434,0,0,22,2,292,101,113,0,1
3435,0,0,36,1,322,62,107,0,0
3436,0,0,19,1,679,43,55,0,0
3438,0,0,25,1,129,37,5,0,1
3439,0,0,28,1,209,45,26,0,0
3441,0,0,26,1,191,28,51,0,1
3442,0,0,21,2,336,78,145,0,1
3444,0,0,36,2,636,28,163,0,1
3445,0,0,24,2,134,64,23,0,1
3447,0,0,34,1,774,40,217,0,1
3448,0,0,23,2,2252,200,108,0,1
3449,0,0,25,1,237,48,109,0,1
3450,0,0,28,2,566,314,178,0,0
3453,0,0,19,1,392,82,148,0,0
3454,0,0,24,2,1041,145,156,0,1
3456,0,0,26,1,351,44,57,0,0
3457,0,0,41,1,410,16,56,0,0
3458,0,0,31,1,504,76,79,0,1
3459,0,0,33,2,186,476,363,0,0
3463,0,0,32,2,144,68,38,0,0
3464,0,0,34,2,254,66,185,0,0
3465,0,0,28,2,293,108,457,0,0
3467,0,0,27,2,178,19,123,0,1
3468,0,0,29,1,420,44,124,0,0
3469,0,0,33,2,300,40,44,0,0
3470,0,0,29,1,277,29,13,0,1
3471,0,0,42,2,122,72,78,0,1
3472,0,0,21,1,245,62,123,0,1
3473,0,0,21,1,232,154,716,0,1
3474,0,0,23,1,195,272,270,0,1
3475,0,0,49,1,175,25,42,0,0
3476,0,0,30,1,177,29,162,0,0
3477,0,0,26,2,255,27,77,0,1
3478,0,0,33,2,220,52,97,0,0
3479,0,0,23,2,328,80,134,0,0
3482,0,0,33,2,335,47,303,0,0
3483,0,0,23,2,285,313,882,0,0
3484,0,0,33,2,281,108,121,0,0
3486,0,0,26,2,265,84,85,0,0
3487,0,0,28,2,801,177,185,0,1
3488,0,0,18,2,131,129,62,0,1
3491,0,0,34,2,481,26,119,0,0
3492,0,0,25,1,211,39,110,0,1
3493,0,0,35,1,833,49,15,0,1
3494,0,0,29,1,381,76,368,0,1
3496,0,0,30,2,654,38,65,0,1
3497,0,0,17,1,610,312,379,0,0
3498,0,0,24,2,390,108,186,0,1
3499,0,0,30,1,349,68,56,0,0
3500,0,0,16,1,47,51,52,0,0
3501,0,0,23,2,146,52,78,0,0
3504,0,0,37,2,197,23,18,0,0
3505,0,0,20,1,164,24,91,0,1
3506,0,0,31,2,93,27,21,0,1
3507,0,0,25,2,427,81,572,0,1
3511,0,0,32,1,808,36,29,0,0
3512,0,0,26,2,627,34,53,0,1
3513,0,0,35,1,191,10,70,0,0
3515,0,0,26,2,676,90,183,0,1
3517,0,0,44,1,148,19,40,0,1
3520,0,0,25,1,740,57,115,0,1
3522,0,0,26,2,719,73,57,0,1
3523,0,0,27,2,208,60,47,0,1
3524,0,0,34,1,152,57,112,0,0
3525,0,0,28,2,422,97,127,0,0
3526,0,0,28,2,317,107,121,0,1
3528,0,0,33,2,205,41,72,0,0
3529,0,0,33,1,172,49,294,0,0
3530,0,0,25,2,179,48,159,0,0
3532,0,0,30,2,317,100,125,0,0
3534,0,0,33,1,294,58,36,0,0
3535,0,0,25,2,352,81,92,0,1
3537,0,0,50,1,176,148,380,0,1
3538,0,0,22,2,156,92,171,0,0
3540,0,0,25,2,135,21,56,0,0
3541,0,0,33,1,673,144,138,0,0
3542,0,0,29,1,440,163,68,0,0
3543,0,0,35,1,617,87,118,0,0
3544,0,0,27,1,217,31,21,0,1
3546,0,0,25,2,173,150,223,0,1
3547,0,0,33,2,522,284,601,0,0
3549,0,0,19,1,500,107,158,0,0
3550,0,1,19,1,121,215,208,0,1
3551,0,0,27,1,469,20,91,0,1
3552,0,0,26,2,131,35,44,0,0
3553,0,0,22,1,330,101,206,0,0
3555,0,0,30,2,603,139,734,0,0
3558,0,0,33,1,178,35,13,0,1
3560,0,0,23,1,514,60,77,0,1
3561,0,0,28,2,429,22,151,0,0
3562,0,1,23,2,520,97,100,0,1
3563,0,0,33,2,235,78,166,0,1
3564,0,0,32,1,126,37,52,0,0
3565,0,0,38,1,805,112,99,0,0
3566,0,0,24,2,594,20,294,0,1
3568,0,0,24,2,624,24,60,0,0
3569,0,0,23,2,477,176,198,0,0
3572,0,0,28,1,147,51,104,0,1
3575,0,0,28,2,155,138,259,0,0
3576,0,0,41,1,154,64,132,0,1
3577,0,0,38,1,165,20,32,0,1
3579,0,0,21,2,164,93,127,0,1
3580,0,1,30,1,970,64,499,0,0
3582,0,0,34,2,336,84,113,0,0
3583,0,0,37,1,1930,1585,430,0,0
3584,0,0,26,2,777,152,172,0,1
3585,0,0,21,2,255,41,55,0,1
3586,0,0,31,2,273,70,332,0,1
3592,0,0,29,2,2607,62,380,0,1
3594,0,0,23,1,731,43,130,0,0
3595,0,0,27,2,1204,61,515,0,0
3596,0,0,30,2,297,95,175,0,0
3597,0,0,24,2,200,121,193,0,1
3598,0,0,32,2,255,69,504,0,1
3599,0,0,25,2,269,100,169,0,1
3600,0,0,27,2,486,73,220,0,0
3603,0,0,27,1,278,8,96,0,0
3604,0,0,25,2,390,40,69,0,1
3606,0,0,22,2,341,78,463,0,1
3607,0,0,27,1,87,19,42,0,0
3608,0,0,30,1,282,153,54,0,1
3609,0,0,22,2,128,173,238,0,1
3610,1,0,29,1,553,53,120,1,1
3611,0,0,30,2,452,61,57,0,0
3613,0,0,23,2,306,118,108,0,0
3614,0,0,27,2,263,17,72,1,1
3617,0,0,34,1,261,127,392,0,0
3619,0,0,31,1,297,39,187,0,0
3620,0,0,24,1,151,7,104,0,1
3621,0,0,31,1,410,29,147,0,1
3625,0,0,25,2,378,52,97,0,1
3627,0,0,31,1,238,87,338,0,1
3629,0,0,30,2,793,103,537,0,0
3630,0,0,25,1,285,56,243,0,0
3633,0,0,29,1,846,287,512,0,1
3635,0,0,21,1,85,57,62,0,0
3636,0,0,23,2,240,196,193,0,0
3637,0,0,24,1,184,31,13,0,0
3638,0,0,27,1,250,74,210,0,0
3640,0,0,30,1,271,148,177,0,1
3641,0,0,24,2,1603,60,155,0,1
3642,1,1,34,1,273,139,60,1,0
3644,0,0,25,1,196,39,93,0,1
3645,0,0,31,1,67,10,30,0,0
3647,0,0,30,1,429,71,95,0,0
3648,0,0,23,2,218,151,111,0,1
3650,0,0,23,1,232,33,120,0,1
3651,0,0,25,1,773,87,88,0,1
3653,0,0,31,2,480,131,337,0,0
3655,0,0,32,1,833,21,54,0,0
3657,0,0,31,1,564,62,555,0,1
3658,0,0,25,1,442,37,166,0,1
3660,0,0,24,2,118,47,43,0,1
3661,0,0,28,2,379,25,199,0,0
3662,0,0,25,1,293,42,75,0,0
3663,0,0,28,2,165,57,82,0,1
3664,0,0,29,2,1679,53,1018,0,1
3665,0,0,33,2,409,42,67,0,1
3667,0,0,33,1,219,50,38,0,1
3668,0,0,49,1,175,40,30,0,0
3669,0,0,23,1,874,58,52,0,0
3670,0,0,28,2,339,95,66,0,0
3671,0,1,27,2,826,210,525,0,0
3672,0,0,28,2,796,549,497,0,0
3673,1,1,34,2,169,49,34,1,0
3674,0,0,36,1,1111,333,807,0,1
3676,0,0,23,1,375,115,211,0,0
3677,0,0,32,1,522,89,799,0,0
3680,0,0,26,2,314,280,199,0,1
3682,0,0,30,1,992,680,577,0,0
3683,0,0,30,2,136,32,75,0,1
3684,0,0,29,1,176,6,31,0,1
3685,0,0,39,2,574,79,94,0,1
3686,0,0,29,1,442,217,242,0,1
3687,0,0,28,2,360,63,155,0,0
3688,0,0,28,1,684,73,118,0,1
3690,0,0,28,2,357,110,356,0,0
3692,0,0,29,2,240,366,478,0,1
3693,0,0,37,1,1816,2376,1265,0,1
3694,0,0,43,2,228,93,95,0,1
3695,0,0,31,1,315,79,43,0,0
3696,0,0,25,2,910,104,154,0,0
3697,0,0,28,2,341,62,102,0,1
3698,0,0,32,1,182,39,48,0,0
3701,0,0,26,2,157,14,92,0,1
3704,0,0,32,2,199,48,67,0,1
3705,0,0,25,2,2399,37,414,0,1
3706,0,0,25,1,166,41,80,0,1
3709,0,0,14,1,453,764,1002,0,1
3711,0,0,24,2,210,176,170,0,0
3713,0,0,31,2,349,146,391,0,0
3714,0,0,23,1,350,267,459,0,1
3715,0,0,28,2,388,99,174,0,0
3716,0,0,32,2,370,88,266,0,1
3717,0,0,22,1,942,276,323,0,0
3719,0,0,27,2,243,58,117,0,0
3721,0,0,29,1,246,90,61,0,1
3722,0,0,22,2,219,79,245,0,0
3723,1,0,20,2,237,36,325,1,0
3724,0,0,28,1,410,85,141,0,0
3725,0,0,29,2,532,162,279,0,0
3726,0,0,31,1,281,285,399,0,0
3727,0,0,26,2,2667,91,26,0,0
3728,0,0,24,2,461,105,384,0,1
3729,1,0,24,2,116,158,131,1,0
3735,0,0,29,2,424,74,42,0,1
3736,0,0,22,1,167,75,182,0,1
3737,0,0,25,1,436,82,262,0,1
3740,0,0,30,2,232,151,130,0,0
3741,0,0,31,2,836,49,97,0,1
3742,0,0,28,2,226,42,248,0,0
3743,0,0,31,1,680,114,96,0,0
3744,0,0,18,1,174,45,105,0,0
3745,0,0,24,2,648,220,1109,0,0
3748,0,0,43,1,88,33,39,0,1
3749,0,0,23,1,464,88,112,0,1
3750,0,0,20,2,85,75,65,0,0
3752,0,0,32,2,840,64,315,0,1
3753,0,0,21,1,659,239,559,0,0
3754,0,0,20,2,369,263,96,0,1
3755,0,0,28,2,238,92,83,0,0
3756,0,0,22,1,241,26,60,0,1
3758,0,0,32,2,338,225,357,0,0
3759,0,0,25,2,186,45,30,0,1
3760,0,0,27,1,212,257,181,0,0
3764,0,0,49,1,365,61,40,0,0
3765,0,0,33,1,274,43,105,0,0
3766,0,0,38,2,1390,33,11,0,0
3767,0,0,28,2,170,88,164,0,0
3769,0,0,25,1,746,105,107,0,1
3770,0,0,22,2,115,22,42,0,0
3771,0,0,31,2,149,35,44,0,1
3772,0,0,33,1,767,34,63,0,1
3775,0,0,25,1,296,19,79,0,0
3778,0,0,25,1,883,431,831,0,1
3779,0,0,17,2,1380,133,581,0,0
3781,0,0,38,1,544,228,270,0,0
3782,0,0,40,2,258,130,272,0,0
3783,0,0,31,2,408,54,134,0,0
3786,0,0,32,2,579,161,166,0,0
3788,0,0,30,1,145,103,137,0,1
3789,0,0,36,2,289,347,285,0,0
3791,0,0,20,1,316,85,281,0,0
3793,0,0,42,1,143,91,82,0,1
3796,0,0,34,2,102,81,65,0,0
3797,0,0,21,1,138,47,67,0,0
3799,0,0,26,1,351,262,552,0,1
3802,0,0,23,2,324,60,95,0,1
3803,0,0,32,2,596,115,82,0,0
3804,0,0,28,2,220,91,281,0,1
3805,0,0,24,1,520,48,136,0,1
3807,0,0,32,2,399,55,29,0,1
3808,0,0,18,1,214,22,43,0,1
3809,0,0,20,2,173,25,63,0,1
3810,0,0,32,2,394,113,357,0,0
3811,0,0,19,2,202,81,107,0,0
3812,0,0,28,2,447,71,36,0,0
3814,0,0,33,2,571,28,100,0,0
3816,0,0,22,2,241,264,104,0,1
3820,0,0,24,2,741,178,124,0,0
3822,0,0,30,2,182,47,54,0,1
3824,0,0,28,2,430,168,267,0,1
3825,0,0,28,2,260,86,67,0,0
3826,0,0,18,1,96,48,14,0,1
3827,0,0,27,1,563,166,99,0,0
3828,0,0,29,2,219,86,387,0,1
3829,0,0,23,2,609,13,69,0,1
3831,0,0,27,1,216,63,110,0,1
3833,0,0,24,2,102,99,99,0,0
3834,0,0,24,1,162,53,19,0,0
3835,0,0,27,2,155,26,84,0,0
3836,0,0,30,2,1485,32,73,0,1
3837,0,0,27,2,879,86,162,0,1
3838,0,1,27,1,2564,785,504,0,1
3839,0,0,24,2,496,280,515,0,0
3844,0,0,37,1,153,37,68,0,1
3845,0,0,40,2,719,64,143,0,0
3846,0,0,27,2,179,39,54,0,1
3849,0,0,28,1,366,88,119,0,0
3850,0,0,20,2,344,49,54,0,1
3851,0,0,24,2,253,201,316,0,0
3852,0,0,18,1,249,35,73,0,0
3853,0,0,18,1,816,312,141,0,0
3855,0,0,31,2,159,15,66,0,1
3856,0,0,24,1,632,57,117,0,0
3858,0,0,29,2,395,365,550,0,1
3859,0,0,25,2,839,283,365,0,1
3860,0,0,27,2,574,477,487,0,0
3861,0,0,36,1,666,88,292,0,1
3864,0,0,27,2,164,63,79,0,1
3866,0,0,26,1,91,30,3,0,1
3868,0,0,22,2,232,177,325,0,0
3869,0,0,29,2,2577,197,1573,0,1
3871,0,0,39,1,910,752,479,0,0
3872,0,0,20,1,435,47,358,0,1
3873,0,0,29,1,494,124,84,0,1
3874,0,0,46,1,2341,272,1422,0,1
3875,0,0,19,2,232,95,163,0,1
3876,0,0,30,2,478,91,410,0,1
3877,0,0,27,1,135,11,41,0,1
3879,0,0,26,1,227,84,809,0,0
3880,0,0,27,1,465,77,112,0,0
3881,0,0,31,1,214,288,329,0,1
3884,0,0,19,2,414,35,173,0,0
3885,0,0,23,1,235,61,47,0,0
3886,0,0,29,2,153,151,128,0,0
3891,0,0,29,1,283,65,52,0,0
3893,0,0,22,1,439,97,700,0,1
3894,0,0,24,2,260,313,142,0,1
3896,0,0,28,1,1071,295,822,0,0
3899,0,0,37,1,1120,21,73,0,0
3901,0,0,25,2,172,64,103,0,1
3902,0,0,26,2,200,57,31,0,1
3903,0,0,31,1,250,70,497,0,1
3904,0,0,22,2,257,45,22,0,0
3906,1,0,25,1,90,15,12,1,0
3907,0,0,37,1,322,31,18,0,0
3909,0,0,22,2,252,37,125,0,1
3913,0,0,29,2,313,74,200,0,1
3914,0,0,18,1,217,57,114,0,0
3916,0,0,27,1,231,403,336,0,1
3917,0,0,32,2,459,12,45,1,0
3918,0,0,27,2,299,96,309,0,1
3920,0,0,35,1,282,47,28,0,0
3922,0,0,19,2,227,65,69,0,0
3923,0,0,28,2,1823,70,388,0,0
3924,0,0,31,1,498,1035,658,0,0
3925,0,0,36,2,353,99,245,0,1
3926,0,0,18,2,133,61,58,0,1
3927,0,0,26,2,311,49,97,0,1
3929,0,0,26,1,576,74,88,0,1
3930,0,0,24,2,345,51,113,0,0
3932,0,0,34,2,309,23,69,0,0
3933,0,0,30,1,834,250,625,0,1
3934,0,0,31,2,523,199,471,0,1
3935,0,0,34,2,242,41,52,0,0
3936,0,0,17,2,881,249,385,0,1
3938,0,0,23,2,2139,276,449,1,1
3939,0,0,30,2,290,81,193,0,1
3940,0,0,22,2,162,46,95,0,1
3942,0,0,23,2,404,114,81,1,1
3943,0,0,27,1,607,73,52,0,1
3944,0,0,23,2,166,31,75,0,1
3945,0,0,38,1,1216,401,73,0,1
3946,0,0,25,2,244,164,184,0,1
3947,0,0,28,2,70,11,10,0,0
3949,0,0,33,1,183,26,97,0,0
3950,0,0,32,2,246,101,222,0,0
3952,0,0,35,2,294,93,122,0,0
3953,0,0,25,2,260,57,65,0,1
3955,0,0,28,1,390,35,103,0,0
3956,0,0,44,1,678,161,52,0,1
3957,0,0,35,2,341,125,331,0,1
3959,0,0,22,2,98,13,44,0,1
3960,0,0,25,2,262,112,240,0,0
3961,0,0,39,2,675,95,51,0,1
3963,0,0,32,2,326,93,223,0,1
3964,0,0,33,1,251,62,50,0,0
3966,0,0,28,1,96,11,13,0,1
3967,0,0,28,1,1105,287,443,0,0
3968,0,0,26,2,550,45,132,0,0
3969,0,0,28,2,509,156,278,0,1
3970,0,0,29,1,196,42,66,0,1
3971,0,0,27,1,1355,98,249,0,0
3972,0,0,18,2,168,38,72,0,1
3973,0,0,32,1,103,23,42,0,0
3974,0,0,23,1,1402,56,246,0,1
3975,0,0,22,1,302,124,342,0,1
3977,0,0,24,1,133,39,33,0,1
3978,0,0,26,2,338,69,134,0,1
3979,0,0,34,1,1502,52,53,1,1
3981,0,0,39,2,521,159,337,0,1
3983,0,0,23,2,328,107,370,0,1
3985,0,0,29,1,236,34,41,0,0
3987,0,0,31,1,359,42,23,0,1
3988,0,0,32,2,372,85,41,0,1
3989,0,0,25,2,187,50,16,0,1
3990,0,0,25,1,475,46,205,0,1
3993,0,0,27,1,164,67,65,0,1
3994,0,0,21,1,496,98,44,0,1
3996,0,0,28,2,334,111,119,0,1
3997,0,0,30,2,243,126,262,0,1
3998,0,0,29,2,3288,45,229,0,0
4001,0,0,24,2,860,280,577,1,1
4002,0,0,26,2,657,78,212,0,1
4003,0,0,31,2,245,101,466,0,0
4004,0,0,36,2,873,557,424,0,0
4005,0,0,29,2,332,23,117,0,1
4006,0,0,40,1,301,125,148,0,0
4007,0,0,34,1,245,37,40,0,0
4009,0,0,31,2,649,6,127,0,0
4010,0,0,20,1,565,89,114,0,1
4011,0,0,25,2,245,183,111,0,1
4013,0,0,25,1,296,119,416,0,1
4014,0,0,16,1,266,314,465,0,0
4016,0,0,16,2,272,522,317,0,0
4017,0,0,21,1,368,64,135,0,1
4018,0,0,24,1,109,36,41,0,0
4019,1,0,29,2,154,85,394,1,1
4020,0,0,23,1,191,32,73,0,0
4025,0,0,34,1,231,40,78,0,1
4026,0,0,35,2,680,43,194,0,1
4027,0,0,30,2,786,56,189,0,0
4028,0,0,23,2,159,86,134,0,0
4029,0,0,44,2,185,7,61,0,0
4030,0,0,28,1,186,136,120,0,1
4031,0,0,29,2,769,14,67,0,1
4033,0,1,37,1,591,128,207,0,0
4035,0,0,20,1,457,59,162,0,1
4036,0,0,28,2,1782,249,712,0,1
4037,0,0,25,1,762,13,79,0,1
4038,0,0,25,2,141,39,51,0,0
4039,0,0,30,1,148,89,105,0,0
4041,0,0,29,2,968,85,107,0,0
4042,0,0,27,2,269,62,100,0,1
4043,0,0,18,2,211,53,112,0,1
4046,0,0,26,1,652,59,318,0,1
4047,0,0,23,1,2102,111,452,0,1
4048,0,0,34,2,278,22,196,0,0
4049,0,0,26,2,269,50,61,0,1
4050,0,0,31,2,382,143,183,0,0
4051,0,0,24,1,224,38,73,0,0
4052,0,0,18,2,241,159,197,0,1
4053,0,0,22,1,1355,81,53,0,1
4055,0,0,26,2,379,20,477,0,0
4056,0,0,22,1,191,57,157,0,0
4057,0,0,18,2,274,98,206,0,0
4058,0,0,29,1,431,135,180,1,1
4059,0,0,24,2,643,16,83,0,0
4061,0,0,30,1,288,45,223,0,0
4062,0,0,31,2,95,35,71,0,1
4063,0,0,27,2,248,46,607,0,1
4064,0,0,20,2,461,105,224,1,0
4065,0,0,24,1,290,32,116,0,1
4066,0,0,25,2,425,218,758,0,1
4067,0,0,31,2,152,49,40,0,1
4068,0,0,34,1,262,78,159,0,1
4070,0,0,41,2,553,91,175,0,1
4071,0,0,22,2,339,17,60,0,0
4074,0,0,40,2,241,26,58,0,1
4075,0,0,20,2,544,107,293,0,1
4076,0,0,27,1,406,36,50,0,1
4078,0,0,28,2,134,86,66,0,0
4080,0,0,20,1,248,118,200,0,1
4082,1,0,26,2,179,57,107,1,0
4083,0,0,30,1,145,23,57,0,1
4084,0,0,21,2,745,76,319,0,1
4088,0,0,24,1,638,76,235,0,0
4089,0,0,25,2,259,13,73,0,1
4094,1,0,34,2,375,139,94,1,0
4096,0,0,23,2,85,6,75,0,1
4097,0,0,30,2,236,45,49,0,0
4098,0,0,26,2,2328,69,796,0,1
4101,0,0,20,1,269,49,365,0,0
4102,0,0,28,2,461,52,41,0,1
4103,0,0,33,1,453,21,56,0,1
4104,0,0,30,2,84,73,113,0,0
4105,0,0,20,2,122,122,112,0,0
4106,0,0,32,2,312,95,59,0,0
4107,0,0,27,2,657,18,204,0,1
4111,0,0,24,1,163,133,77,0,1
4114,0,0,16,2,371,65,157,0,0
4115,0,0,29,2,673,53,333,0,0
4117,0,0,37,1,212,38,48,0,0
4118,0,1,27,2,339,94,62,0,1
4119,0,0,18,2,409,73,119,0,1
4121,0,0,33,1,206,22,9,0,0
4122,0,0,24,1,650,114,237,0,0
4123,0,0,36,1,663,129,384,0,1
4124,0,0,40,2,1250,31,105,0,0
4129,0,0,33,2,320,87,269,0,1
4130,0,0,17,2,268,71,571,0,1
4131,0,0,30,2,333,245,229,0,1
4134,0,0,34,2,608,133,129,1,1
4138,0,0,55,2,124,56,37,0,1
4139,0,0,29,1,264,24,29,0,0
4140,0,0,29,2,1013,191,139,0,1
4141,0,0,25,1,536,122,520,0,1
4143,0,0,29,2,531,181,180,0,1
4144,0,0,37,1,355,152,265,0,1
4145,0,0,23,2,409,150,177,0,0
4147,0,0,35,2,311,212,504,0,1
4150,0,0,18,1,278,68,94,0,1
4151,0,0,37,1,355,24,102,0,1
4153,0,0,30,2,688,45,77,0,0
4154,0,0,31,2,87,79,59,0,0
4155,0,0,22,2,278,229,547,0,1
4156,0,0,35,1,610,66,129,0,1
4157,0,0,31,1,346,107,110,0,0
4158,0,0,32,1,257,148,478,0,0
4164,0,0,32,2,643,91,331,0,1
4165,0,0,35,2,654,49,368,0,0
4166,0,0,36,2,482,272,358,0,1
4168,0,0,23,1,130,66,108,0,1
4169,0,0,33,1,127,52,28,0,1
4170,0,0,40,2,213,81,99,0,0
4171,0,0,25,2,244,19,18,0,1
4172,0,0,27,1,487,64,677,0,0
4173,0,0,26,2,780,35,134,0,0
4177,1,0,30,1,316,134,286,1,1
4181,0,0,17,1,299,64,130,0,0
4182,0,0,28,1,253,36,26,0,1
4183,0,0,35,1,478,25,62,0,1
4185,0,0,30,1,692,15,23,0,1
4186,0,0,24,1,433,98,105,0,1
4187,0,0,27,2,292,69,224,0,1
4189,0,0,20,2,1156,95,299,0,0
4190,0,0,32,2,686,398,855,0,1
4191,0,0,33,1,259,40,20,0,0
4192,1,0,25,1,312,39,124,1,1
4193,1,0,29,2,543,85,167,1,1
4194,0,0,15,2,90,49,38,0,0
4195,0,0,29,2,251,72,137,0,0
4197,0,0,31,1,557,122,834,0,0
4198,0,0,18,2,287,103,136,0,1
4199,0,0,25,2,247,51,33,0,1
4200,0,0,41,1,632,170,127,0,0
4201,0,0,22,2,336,65,75,0,1
4202,0,0,24,1,120,5,49,0,0
4203,0,0,28,1,409,62,11,0,0
4205,0,0,24,1,154,78,210,0,0
4206,0,0,20,1,215,34,60,0,0
4207,0,0,23,2,292,60,363,0,0
4211,0,0,20,2,64,31,108,0,0
4212,0,0,33,2,572,84,196,0,0
4213,0,0,21,1,282,157,180,0,0
4216,0,0,31,1,193,59,322,1,0
4219,0,0,32,2,279,83,302,0,1
4221,0,0,26,2,330,244,313,0,0
4222,0,0,23,1,532,57,40,0,1
4224,0,0,20,2,175,42,80,0,0
4225,0,0,26,2,379,107,107,0,1
4229,0,0,30,2,285,51,39,0,1
4230,0,0,17,2,169,149,229,0,0
4234,0,0,28,2,281,36,64,0,1
4235,0,0,27,1,287,192,257,0,1
4236,0,0,21,2,286,103,194,0,0
4237,0,0,25,2,213,11,70,0,0
4238,0,0,25,1,80,12,27,0,1
4240,0,0,26,1,1439,43,70,0,1
4241,0,0,27,1,162,120,125,0,1
4242,0,0,25,1,51,18,36,0,0
4243,0,0,21,1,172,61,47,0,0
4244,0,0,31,1,355,6,15,0,1
4245,0,0,24,1,246,81,94,0,1
4248,0,0,19,2,364,106,330,0,1
4249,0,0,27,2,461,75,154,0,1
4251,0,0,34,1,275,33,7,0,1
4252,0,0,37,1,304,72,142,0,1
4253,0,0,27,1,1427,72,584,0,0
4255,0,0,25,2,329,65,119,0,1
4257,0,0,20,2,88,103,23,0,1
4260,0,0,35,1,326,65,67,0,0
4261,0,0,27,2,274,104,180,0,0
4263,0,0,26,1,97,51,24,0,1
4265,0,0,30,2,387,254,208,0,0
4266,0,0,30,1,161,10,58,0,0
4268,0,0,21,2,119,55,35,0,0
4269,0,0,36,2,1103,131,274,0,1
4270,0,0,27,2,929,546,508,0,1
4272,0,0,27,2,331,47,98,0,1
4273,0,0,21,1,121,68,75,0,0
4274,0,0,26,2,570,141,163,0,1
4276,0,0,17,1,89,53,18,0,1
4277,0,0,33,1,889,276,125,0,0
4278,0,1,23,2,230,37,195,0,0
4281,0,0,23,2,245,41,179,0,1
4283,0,0,31,2,168,41,30,0,1
4284,0,0,27,2,533,23,57,0,0
4285,0,0,24,2,114,46,129,0,1
4286,0,0,22,2,219,180,163,0,1
4287,0,0,26,1,547,132,202,0,0
4290,1,1,26,1,2242,710,359,1,0
4291,0,0,32,1,561,51,46,0,1
4293,0,0,32,1,295,48,81,0,1
4296,0,0,30,1,565,139,362,0,0
4297,0,0,24,2,322,142,116,0,1
4298,0,0,23,2,236,70,48,0,0
4301,0,0,30,1,756,59,480,0,0
4302,0,0,28,2,118,17,39,0,0
4304,0,0,23,1,404,30,70,0,1
4305,0,0,30,2,238,72,458,0,1
4306,0,0,23,1,1048,167,709,0,0
4307,0,0,22,1,282,29,62,0,0
4308,0,0,31,2,279,81,238,0,0
4313,0,0,25,2,3197,18,162,0,1
4315,0,0,20,1,296,164,445,0,0
4316,0,0,27,2,204,54,179,0,1
4317,0,0,20,2,156,70,48,0,1
4318,0,0,30,2,485,107,215,0,0
4320,0,0,22,2,183,77,61,0,1
4321,0,0,18,1,195,304,377,0,0
4323,0,0,26,2,149,59,149,0,0
4325,0,0,19,2,250,38,176,0,0
4327,0,0,26,1,83,48,55,0,0
4328,0,0,34,2,601,518,635,0,0
4330,1,0,31,1,650,46,95,1,0
4332,0,0,21,1,203,46,99,0,0
4333,0,0,35,1,568,419,709,0,0
4334,0,0,35,2,171,21,45,0,1
4336,0,0,18,2,971,285,1278,0,1
4337,0,0,20,2,279,166,683,0,1
4338,0,0,19,2,1268,66,195,0,0
4339,0,0,34,1,1606,69,69,0,1
4340,0,0,34,1,1219,76,375,0,0
4341,0,0,30,2,132,52,60,0,1
4342,0,0,36,1,145,33,74,0,0
4343,1,1,28,1,1550,172,185,1,1
4344,0,0,34,1,226,15,129,0,1
4346,0,0,36,1,90,53,39,0,0
4348,0,0,31,2,282,58,155,0,1
4349,0,0,27,1,215,49,175,0,0
4353,0,0,36,1,585,55,133,0,0
4354,0,0,36,1,271,100,59,0,0
4355,0,0,37,2,466,59,423,0,0
4357,0,0,35,2,219,102,274,0,1
4358,0,0,24,2,437,64,176,0,1
4359,0,0,27,1,687,37,74,0,1
4360,0,0,26,2,178,33,17,0,0
4361,0,0,37,1,281,44,138,0,0
4366,0,0,24,2,145,47,90,0,0
4367,0,0,22,2,243,83,338,0,0
4368,0,0,25,2,522,133,179,0,1
4369,0,0,18,1,172,141,98,0,0
4370,0,0,27,2,1235,179,314,0,0
4372,0,0,26,2,162,40,89,0,0
4374,0,0,18,2,287,206,81,0,1
4375,0,0,19,2,376,90,54,0,1
4376,0,0,28,1,112,24,17,0,0
4378,0,1,29,1,464,116,294,0,1
4379,0,0,24,2,472,157,82,0,1
4380,0,0,16,1,132,20,20,0,0
4381,0,0,28,1,264,89,88,0,0
4382,0,0,20,2,82,34,51,0,1
4383,0,0,23,1,59,57,11,0,0
4384,0,0,29,2,272,21,32,0,0
4387,0,0,40,2,207,42,100,0,0
4388,0,0,30,2,399,76,95,0,0
4389,0,0,27,2,237,77,67,0,0
4391,0,0,28,2,122,23,85,0,0
4395,0,0,38,1,134,35,42,0,0
4396,0,0,24,2,302,280,928,0,0
4398,0,0,23,2,287,68,267,0,0
4399,0,0,25,1,257,80,61,0,0
4400,0,0,22,2,202,113,151,0,1
4401,0,0,21,1,142,91,43,0,0
4402,0,0,26,1,293,43,33,0,0
4403,0,0,30,1,189,49,53,0,0
4404,0,0,33,1,355,42,382,0,1
4406,0,0,22,1,808,407,161,0,0
4407,0,0,13,2,105,87,48,0,0
4411,0,0,53,1,1803,78,51,0,0
4412,0,0,24,2,326,67,181,0,1
